网络管理员,数据中心网络,2-4K,长治,长治市鹏翔装饰装潢有限公司,"数据挖掘,数据分析,数据架构",1年以内,社招,数据中心网络,2023/1/13,"1、负责公司电商平台运营工作，包括商城功能策划、在线宣传推广、活动策划、等日常运营；
2、负责制定店铺的年度、季度、月度运营策略计划并有效执行；
3、负责制定产品推广方案并负责实施，对推广效果进行评估，对店铺及产品访问量、转化率数据进行分析；
4、熟悉平台的各种推广方式等宣传工具，熟悉站内各种免费推广活动，以及报名各种官方活动，并善于总结经验，为达到销售业绩提供决策；
5、能够分析各网店的数据，能够数据化运营店铺，改进和优化店铺推广；
6、竞争对手调研分析，根据网络情况和网店运营情况，适时调整运营方案；
7、每日监控并向上级主管提供数据：营销数据、交易数据、商品管理、顾客管理；
8、 负责各类运营活动组织、话题事件营销，针对微博、微信、社区做产品推广和策划相应的牛掰网专题活动，提升产品用户量及产品功能的用户口碑；
9、拓展开发联盟伙伴，并监控执行情况，拓展其它网站的合作。
10、负责与库房做好相应的对接工作；
11、完成上级交办的其他工作内容。"
网络工程师,数据中心网络,6-10K,广州,广州长辉信息科技有限公司,网络建设/系统集成经验,1-3年,社招,数据中心网络,2023/1/13,"一、职位概要：
规划、设计、组建、调试、维护网络系统。
二、工作内容：
1、主持网络产品的需求分析、项目可行性分析；
2、主持网络产品的技术评测，方案规划和搭建，提供相关技术支持；
3、负责机房内的网络联接及网络间的系统配置；
4、负责网络平台的推广方向和推广模式，如：网络推广大师；
5、组建、调试、维护广域/局域网；
6、负责计算机间的网络联接及网络共享，并负责网络间安全性的设置；
7、设计满足顾客和基础结构带宽、性能要求的网络解决方案；
8、利用网络测试分析仪，定期对现有的网络进行优化工作；
9、通过数据分析和其他相关网络测试设备，解决复杂的网络问题；
10、发展和维护问题解决程序、网络文件和标准操作程序；
11、管理公司网络系统集成，更新维护各种工程用网络器材；
12、不断改进网络基础结构、设计布线方案。
三、任职资格：
1、文化背景：通信、电子工程、自动化、计算机及相关专业本科以上学历。
2、经验：2年以上相关工作经验，熟悉大中型网络、企业网络和宽带网络的设计与规划。
3、技能要求：
3.1熟悉网络产品及技术；
3.2具备丰富的网络系统集成经验；
3.3熟悉多种操作系统和多种网络应用服务的安全及配置使用；
3.4熟悉主流网络设备和防火墙配置，熟悉TCP／IP协议；
4、态 度：
4.1工作严谨细致，有责任心，善于与人沟通；
4.2勤奋踏实，善于分析、思考问题；
4.3有时间观念，独立性强，具备团队合作精神。"
驻场网络运维工程师,数据中心网络,5-8K,西安,陕西和一信息科技有限公司,"运维通信资格证书,CCNP证书,网络设备,网络安全,IT服务,Linux,故障处理,交换机配置",1-3年,社招,数据中心网络,2023/1/13,"岗位职责：
1.负责数据中心的网络设备、安全设备及相关网管服务器的运维、管理、以及故障排除等日常管理工作。
2.负责数据中心交换机、路由器、防火墙等设备的配置、调试工作；能够独立排查网络故障及并制作网络规划报告。
3.负责参与系统集成项目的实施工作，根据用户需求拟定技术方案，提供技术支持，解决项目中的技术难题。
4.能够解决客户现场的网络问题,并根据客户要求进行网络规划和撰写网络项目实施方案、割接方案和竣工文档。
5.按照公司要求对其他工程师进行售中/售后技术支持，并配合其他部门提供技术方案。
任职要求：
1.全日制专科及以上学历、计算机技术相关专业；相关行业2年以上工作经验。
2.有丰富的网络理论知识及实践经验，能够独立维护大中型网络；具备对主流网络路由器、交换机、防火墙等设备有配置和调试能力。
3.具备2年以上互联网企业或IT企业网络系统、网络安全体系的架构规划、设计、实施、维护经验，熟悉网络及综合布线。
4.具备Cisco、H3C、华为主流厂商认证证书（CCNP、H3CSE或HCNP证）者优先考虑。
5.能吃苦耐劳，工作积极主动、责任心强，具有良好的客户服务意识和敬业精神，能适应长期出差；
6.工作思路清晰，自我学习能力强，善于思考和分析问题，具备良好的团队协作精神。
公司双休 五险一金 交补 话补 过节费 年终奖"
网络工程师,数据中心网络,5-6K,娄底,娄底市兴安机动车安全技术检测有限公司,网络故障排查,1-3年,社招,数据中心网络,2023/1/13,网络维护管理，确保网络安全
网络工程师,数据中心网络,4-5K,张家口,张家口讯安电子科技有限公司,"路由器配置,网络自动化,交换机配置",3-5年,社招,数据中心网络,2023/1/13,机房工程师，安装LED显示屏技工，会计
网络工程师,数据中心网络,3-4K,济宁,邹城市美安电子科技有限公司,"网络运维,运维监控,系统运维,机房运维,运维工程师,集群运维",在校/应届,社招,数据中心网络,2023/1/13,网络布线，智能设备安装调试
网络管理员,数据中心网络,5-8K,北京,北京科兴生物制品有限公司,"Windows,Linux,网络安全",1-3年,社招,数据中心网络,2023/1/13,"岗位描述：
1办公电脑及打印机的日常维护及管理
2办公软件的安装、调试、维护、升级
3负责电话，网络设备维护
4负责部门档案、合同管理
任职资格：
专业：计算机相关专业
经历：1年以上工作经验
性格：诚实、认真、执行力强
技能：精通WINDOWS系统，独立搭建局域网，具有一定的办公电脑故障判断、解决能力"
网络工程师,数据中心网络,4-6K,南阳,河南鼎誉鑫电子科技有限公司,"网络工程师证,交换机配置,路由器配置,网络规划设计",1-3年,社招,数据中心网络,2023/1/13,"一、诚邀有梦想的伙伴加入:
1、年龄:18岁以上
2、学历:对上眼
3、性别:不限
4、经验:有安防网络经验者
5、好氛围好家人好发展欢迎您的入团！
二、工作职责:
1、负责安防网络搭建与维护；
2、负责安防设备的调试与维护；
3、完成公司安排相关其它事项."
网络工程师,数据中心网络,5-8K,武汉,武汉中汉飞龙科技有限公司,"故障处理,交换机配置,路由器配置,IDC维护,IDC建立,网络自动化,网络规划设计,负载均衡",1-3年,社招,数据中心网络,2023/1/13,"岗位职责：
1、负责本公司产品的调试、维护、开通、安装等工作；
2、负责对使用本公司产品的项目进行定期回访，及时发现并处理故障；
3、负责用户要求的设备改造、升级、维护工作；
4、及时反馈产品质量问题；
5、定期填写调试工作报告并向负责人汇报工作情况。
任职要求：
1、通信、电子工程、自动化、计算机等相关专业，大专或以上学历，1年以上网格系统与IT系统调试，维护工作经验，有相关资格证书者优先；
2、熟悉和掌握各种计算机软硬件，可独立进行安装、调试及故障排除；
3、熟悉交换机等相关设备（如锐捷、华为、华三），精通局域网的维护及网络安全知识，可熟练进行局域网的搭建和网络设备的基本维护和故障处理；
4、较强的独立分析问题和解决问题的能力；
5、可短期出差。
1、薪资构成：底薪+提成+岗位津贴+绩效考核+奖金+年终奖；
2、福利：【社保】员工享受养老、医疗、失业、工伤、生育等社会福利保障；
3、工作时间09:00—12:00, 13:30—18:00，周末双休。带薪年假、婚假 、丧假等国家的所有法定节假日；
4、过节：春节、端午、中秋等节日，公司发放红包或礼品；
5、培训：提供免费岗前培训、专业技能培训、管理能力培训等专业培训和广阔的职业发展空间；
6、公司活动：员工旅游、员工聚餐活动等等；
7、办公环境：地处汤逊湖旁，风景优美，空气清新，园区有公园，设施齐全，交通便利。"
网络工程师,数据中心网络,3-4K,定西,甘肃天庆酒店管理有限公司,"系统运维,自动化运维,系统管理员",1-3年,社招,数据中心网络,2023/1/13,酒店智能化维护：网络、电脑、酒店系统、会议设备等维护
网络工程师,数据中心网络,6-8K,上海,上海卫本科技发展有限公司,"SQLServer,RFID技术,网络",1年以内,社招,数据中心网络,2023/1/13,"本公司主要业务无线系统，条码系统，无线定位系统。每周工作5天，正常双休，缴纳5金，年底双薪及年终奖。
职位为无线网络IT工程师，要求熟悉windows server系统，对SQL数据库有认知，能够精通WiFi无线技术。每月平均出差1-2次，每次3-5天，公司有出差津贴。
公司网站www. wavebund.com   上班时间可联系吴先生，*****"
网络工程师,数据中心网络,5-6K,长春,吉林省视翰科技工程有限公司,"网络安全,网络设备,计算机软件,管理系统,交换机配置,网络自动化,故障处理,路由器配置",1-3年,社招,数据中心网络,2023/1/13,驻场网络维护，要求全日制大学生本科以上，董网络知识，有工作经验者优先
网络工程师,数据中心网络,3-5K,洛阳,南京森山电子科技有限公司,"CAD,交换机配置,故障处理",经验不限,社招,数据中心网络,2023/1/13,"岗位职责：
1、负责对客户现场的安全设备进行运维巡检，及时处理防火墙、网络安全审计、入侵检测系统等安全设备故障，对设备进行维护、升级等；
2、负责网络运维工作相关文档撰写。
岗位要求：
1、应届毕业生优先；
2、精通windows全线操作系统，熟练配置华为、华三的路由交换等，熟悉VPN、防火墙等设备的架设;
3、有一定的网络功底；
4、具有一定文档编辑能力，能够独立编写运维报告、安全分析报告等优先。
5、具有一定的学习能力，能够主动学习掌握新知识，有较好的沟通和协作能力，极强的执行力和沟通能力，具备良好的服务意识。"
网络工程师,数据中心网络,5-8K,福州,恒锋信息科技股份有限公司,"计算机相关专业,CCNA/CCNP",1-3年,社招,数据中心网络,2023/1/13,"岗位职责
1、参与项目安装、测试、系统调试和负责工程售后服务技术支持工作。协助项目经理进行项目验收，竣工文档编写工作。
2、能独立完成集成项目的管理、实施与验收等工作。
3、负责建立售后服务档案，编制安装技术支持内业资料和项目的回款工作。
4、对售后工作经验进行总结，归档，形成知识库。
5、定期向部门经理汇报工作，及时提交工作周报、月报。
6、完成领导临时交办的任务。
岗位要求：
1、计算机、电子信息相关专业本科及以上学历。
2、持有计算机系统集成项目经理证或业界认可的思科CCNP、华为HCIP、华三H3CSE、锐捷RCNP等中高级以上IT认证证书。
3、一年以上IT行业工作经验，熟悉网络、安全、主机、存储等技术，具备工程安装相关工作经验；优秀毕业生/实习生亦可考虑；
4、熟悉信息系统集成项目实施及运维过程。"
网络工程师,数据中心网络,6-10K,合肥,安徽皖盛电力科技有限公司,"网络运维,IT技术支持,网络交换技术,CCNP证书,路由器配置,交换机配置,Linux",1-3年,社招,数据中心网络,2023/1/13,电力行业网络工程师，欢迎投递，五险一金
网络工程师,数据中心网络,4-5K,潍坊,山东硒科智能科技有限公司,"Java,C/C++,交换机配置,网络规划设计,路由器配置",1-3年,社招,数据中心网络,2023/1/13,"1、计算机相关专业 大专及以上学历
2、具有2年以上企业IT设备管理经验
3、熟练掌握IT设备、网络设备等弱电设备维护
4、熟练掌握OFFICE办公软件，桌面运维、OA系统等
5、熟悉windows Server系统管理及安装维护"
网络工程师,数据中心网络,5-8K,宁波,浙江盈力智能工程有限公司,"网络运维,安全运维",1-3年,社招,数据中心网络,2023/1/13,职责描述： 1、企业网络建设和管理；进行网络架构的规划、设计、调整、性能优化； 2、网络设备的安装、配置、管理，提供网络建设方案； 3、 熟悉掌握网络架构及网络安全； 任职要求： 1、计算机通信相关专业，本科以上学历； 2、有1年以上网络维护相关工作经验，掌握各种网络环境搭建，具备较强的技术基础； 3、熟悉网络设备、服务器、小型机的安装、调试、维护；熟悉计算机网络和网络安全的调试；具备网络故障的分析、判断、解决能力； 4、有较强的沟通协调能力及高度责任心； 5、具有撰写技术文档和手册能力，良好的英文阅读能力； 6、可以短期出差；有网络工程师认证或等同资格认证优先。 福利： 1、交通福利：转正后员工每月有交通补贴，服务满3年员工每月有油费补贴； 2、年终奖：公司每年年底根据企业经济效益与员工表现对在岗人员发放年终奖； 3、节假日福利：中秋、春节等传统节日公司统一发放礼品、员工聚餐等活动 4 、社保福利：按国家社保法规定，为全体正式员工办理社会保险、医疗保险的全部险种；5、培训福利：公司不定期组织在岗培训，取得证书可获得相应奖金；
网络工程师,数据中心网络,8-13K,北京,北京明瑞万通科技有限公司,"计算机相关专业,网络建设/系统集成经验,网络运维经验,系统集成项目管理工程师,CCNA/CCNP,HCNA/HCNP",1-3年,社招,数据中心网络,2023/1/13,"1.负责公司局域网,互联网维护工作；
2.负责公司电脑软,硬件的安装与维护；
3.负责电话,网络安全系统的管控维护；
4.规划、搭建、维护公司的线上电子商务网站平台和办公网络环境；
5.公司网络的配置改进、调优，优化公司网络互连规范；
职位描述：
1、 熟悉主流厂商网络设备（Cisco、H3C、Juniper等），并熟练配置，必须具有独立Troubleshooting的能力，及相关经验；
2、 熟悉综合布线，负责工程施工过程中的项目管理控制、文档制作、协调管理等；
3、 能够设计中小型企业网络，并能部署实施；
4、 能够撰写方案，并具有一定的演讲能力；
5、 能够适应短期出差；
6、 必须具有CCNA或以上证书（或具有相同能力）；
7、 熟悉项目管理者优先。"
网络工程师,数据中心网络,3-4K,鄂尔多斯,鄂尔多斯市东胜区众禹机动车检测服务有限公司,"交换机配置,网络自动化,故障处理,路由器配置",1-3年,社招,数据中心网络,2023/1/13,"能够熟练维护机动车检测站日常维护，包括网络设备管理（如计算机，服务器）、操作系统维护（系统打补丁，系统升级）、网络安全（病毒防范）等。
在网络正常运行的情况下，对网络基础设施的管理，主要包括确保网络传输的正常，掌握公司设备的配置及配置参数变更情况，备份各个设备的配置文件。"
网络工程师,数据中心网络,8-13K,无锡,无锡意诚致信科技有限公司,"运维通信资格证书,CCNP证书,CCNA证书,网络设备",经验不限,社招,数据中心网络,2023/1/13,"岗位职责
    
1、负责维护企业日常的网络设备：防火墙、路由器、交换机、无线配置及运维；
    
2、项目技术指导，对客户系统出现的各类故障进行诊断排除；
    
3、能独立完成中小企业网络设计及安装配置工作；
    
4、熟悉Linux、Windows系统，熟悉常用网络命令的操作，能够分析网络环境及排查故障；
    
5、能独立绘画网络拓扑图，制作设计书及参数表等；
    
6、熟悉VMware虚拟化软件，对存储网络构架有一定的了解；
    
7、负责日常电话或邮件的远程支援工作；
    
    
任职资格
    
1、计算机/通信/网络等相关专业，专科以上学历；
    
2、熟悉TCP/IP原理，有2年以上网络维护相关工作经验，掌握各种网络环境搭建，具备较强的技术基础；
    
3、具备网络故障的分析、判断、解决能力；有较强的沟通协调能力及高度责任心；
    
4、有系统集成项目实施及售后维护服务，能独立解决一些客户问题；
    
5、有CCNA、CCNP证书者优先考虑；
    
6、有驾照者优先。"
网络工程师,数据中心网络,3-4K,西安,陕西天翔联合商贸有限公司,IT支持,1年以内,社招,数据中心网络,2023/1/13,维修复印机。打印机，电脑，等
网络工程师,数据中心网络,4-9K,海口,海南量宇通信网络有限公司,"Linux,交换机配置",1-3年,社招,数据中心网络,2023/1/13,"岗位职责：
1、负责城域网运行监控与运维，保障城域网运行稳定，为客户提供技术支持；
2、负责信息安全、通信或网络系统集成项目管理、售前和实施方案的制定、编写；
3、负责项目实施过程中与各方的沟通、关系协调与维护；
4、负责项目上线用户培训、收集用户使用意见，及时处理并且汇报跟踪结果；
5、完成公司安排的其他相关工作。
岗位要求：
1、大专以上学历，通信类、电子类、计算机类相关专业，3年以上相关工作经验；
2、具有良好的文档编写能力，熟练操作各种办公软件，如Word、Excel、PowerPoint、Visio和ProJect等；
3、有国家软考项目类中级资格证书或电子政务系统实施经验者优先；
4、有网络Linux、数据库使用经验者优先。"
网络管理员,数据中心网络,7-9K,上海,上海懿百教育科技有限公司,"计算机相关专业,网络建设/系统集成经验,网络安全相关经验,HCNA/HCNP,信息系统项目管理师,系统集成项目管理工程师",1-3年,社招,数据中心网络,2023/1/13,"职位描述：
1、精通华为交换机、路由器设备的配置 
2、能够配置华为交换机配置
3、精通windws server 2012服务器的安装和服务配置
4、熟练Linux基本命令操作 
5、搭建局域网
任职要求：
1、网络工程方面专业技能扎实，精通各类网络设备如路由器、交换机、防火墙、无线控制器等设备的配置和维护，能独立完成局域网络搭建和日常维护工作。 
2、擅长利用专业知识帮助其他人，具有多年桌面技术支持经验。
3、擅长各类其他科技产品的应用，维护展厅、场馆内的多媒体集成播控系统"
网络管理员,数据中心网络,4-5K,芜湖,安徽颐和尚水酒店管理有限公司,"故障处理,交换机配置,路由器配置,网络自动化",3-5年,社招,数据中心网络,2023/1/13,内部局域网网络维护；进行服务器、路由器等设备管理，以及网络平台的运行监控和维护；办公设备的日常维护及管理等工作。
网络工程师,数据中心网络,7-12K,深圳,深圳世纪一线通信有限公司,"运维通信资格证书,CCNP证书,CCIE证书,CCNA证书,MCSE,网络设备",1-3年,社招,数据中心网络,2023/1/13,"1. 负责客户端上门或远程网络设备安装调试 
2. 负责处理安装及售后过程中客户的故障和技术疑问
3. 负责项目交付过程中的网络测试及验收，协助实施项目的交付及移交； 
任职要求：
1、计算机，通信工程，网络工程等相关专业，大专以上学历；
2、具有良好的互联网，广域网和局域网知识，熟练掌握TCP/IP协议 ，并熟练配置Cisco/H3C路由器，熟悉ISIS、OSPF、EIGRP、BGP等协议，熟悉MPLS VPN，QoS，TE的工作原理 ，熟悉SDH、Ethernet 等相关知识
3、具备Cisco、Huawei等路由/安全产品安装及排错能力；
4，具有团队精神，有合作意识，有责任感，处事认真，能适应适量加班。
5. 具有CCNA/CCNP/CCIE/MCSE/等认证培训经历。 "
网络工程师,数据中心网络,6-8K,武汉,武汉友联时代科技有限公司,"网络运维,安全运维,网络工程师证,网络设备,网络安全",1-3年,社招,数据中心网络,2023/1/13,"岗位职责
1、产品培训经验丰富，能够独立参与客户产品培训及沟通。
2、给客户提供网络设备的安装、配置、管理，提供网络设备维护方案；
3、负责为营销部门提供售前技术支持，包括与用户的技术交流、技术方案及宣传材料编写及宣讲、产品及系统演示等；
4、与客户进行沟通，了解、收集、分析用户需求，提供解决方案，引导客户技术和产品选择；
任职资格
1、计算机/通信相关专业，专科以上学历；熟练CAD，photoshop,有新华三认证工程师资格优先。
2、有1年以上网络维护相关工作经验，掌握各种网络环境搭建，具备较强的技术基础；
3、熟悉家用无线路由器、无线覆盖、服务器、防火墙、云桌面的安装、调试、维护；熟悉计算机网络和网络安全的调试；具备网络故障的分析、判断、解决能力；
4、有较强的沟通协调能力及高度责任心。"
网络工程师,数据中心网络,4-7K,青岛,青岛鑫嘉华网络有限公司,"Cisco,网络,机房运维",经验不限,社招,数据中心网络,2023/1/13,"我们需要一个代码工程师， 至少精通一种语言， php、java、go 都可以。对网络技术、网络设备、服务器、虚拟化技术，kvm 、vmware有了解。
积极向上，爱好学习，正能量。"
网络工程师,数据中心网络,3-5K,重庆,重庆翌航科技有限公司,网络安全工程师,经验不限,社招,数据中心网络,2023/1/13,深信服产品线调试及售后；网络交换机，服务器硬件产品调试。
网络工程师,数据中心网络,6-11K,淮安,淮安金湖牧原农牧有限公司,"运维,网络运维,运维监控,IT技术支持,机房运维,CCNP证书,CCIE证书,桌面运维",经验不限,社招,数据中心网络,2023/1/13,"1、大专以上学历，网络工程、计算机科学与技术、电子科学与技术等相关专业
2、熟悉安防监控等技术，有一年及以上网络或安防监控项目实施，运维经验
3、具有扎实的网络基础，熟悉TCP/IP协议，华为网络设备，包括但不限于交换机，路由器的安装实施以及故障排查，能够独立调试音频系统者及数字调音台者优先"
网络工程师,数据中心网络,4-9K,湛江,广东晒谷新能源科技有限公司,"项目实施,解决方案,IT技术支持,机房运维,网络运维,网络设备,人工智能,物联网",1-3年,社招,数据中心网络,2023/1/13,"一、岗位职责：
1.安防监控项目的方案设计、产品选型及安装部署，完成大、中型安防监控服务技术支持；
2.从事过智能化弱电项目的施工、安装、调试及维护工作（安防监控、门禁系统、一卡通、计算机网络、公共广播等），能独立完成弱电各系统的安装调试及维护；
3.能独立完成工程综合布线，及线槽制作；
4.能独立完成工程监控设备安装；
5.能吃苦耐劳，服从公司的管理和调配；
6.有驾驶证优先；
二、工资待遇:
1.面议
2.每月休息4天"
网络工程师,数据中心网络,10-15K,杭州,杭州网鼎科技有限公司,"交换机配置,IDC维护,网络规划设计",3-5年,社招,数据中心网络,2023/1/13,"岗位职责：
1.负责IDC网络系统的日常维护、升级等工作；
2.负责各设备的日常巡检与监控检查等工作；
3.确保IDC网络及相关网络的高可用的实施；
4.持续改进网络基础结构、优化方案；
5.网络技术文档的整理和撰写；
6.完成领导交代的其他事项。
任职要求：
1.本科学历，计算机类相关专业，3年以上网络工程师经验，熟练掌握网络技术；
2.熟悉Cisco、H3C、华为等主流网络厂商网络产品；
3.熟悉TCP/IP原理，熟练掌握路由、交换等网络技术；
4.具有较强的网络故障判断逻辑及解决能力；
5.具备良好的口头表达能力和沟通协调能力；
6.较高的综合素质，很强的责任心和团队协作能力；
7.熟悉服务器操作系统者优先；
8.具备IDC行业工作工作经验者优先；
9.熟悉运维行业开源系统及软件者优先。"
网络工程师,数据中心网络,15-22K,北京,北京汇易达数字科技有限公司,"网络运维,HCIE,H3CIE,交换机配置,IDC维护,故障处理,负载均衡,网络规划设计",5-10年,社招,数据中心网络,2023/1/13,"1、网络和语音通讯部署配置、管理维护及故障处理，保证公司网络和内外通讯线路的通畅
2、根据公司规模拓展，规划公司的网络发展和网络架构
3、对现有网络的运营情况进行分析整理，提供网络运行报告，合理优化网络资源和网络构架，提高资源效率
4、负责网络设备配置以及服务器安装、配置、管理，相关数据备份及备份介质的存放管理
5、负责网络相关系统的测试、试运行、实施及用户使用培训及推广工作
6、根据公司系统构架，规划网络整体安全，防止网络入侵行为
7、规范网络管理操作流程，规划网络安全运维方案"
网络工程师,数据中心网络,4-7K,武汉,武汉幸凌信息服务有限公司,"交换机配置,网络规划设计,网络自动化,路由器配置,Unix,Linux,网络工程师证,SCSA",1-3年,社招,数据中心网络,2023/1/13,"五险一金、周末双休、定期体检、绩效奖金
岗位职责：
1、负责网络架构的设计、建设、运维及优化；
2、负责协助处理客户技术咨询或通过远程协助他人处理各类网络问题。
3、负责网络系统监控、故障分析，及时处理和解决网络故障；
4、负责网络系统测试分析和优化；
5、负责公司系统集成项目及网络运维项目；
6、负责网络资料的整理和完善；
7、负责网络相关辅助系统的日常运维工作；
8、负责专线客户网络数据调试；
任职要求：
1、熟悉TCP/IP协议、路由器、交换机、防火墙、服务器原理
2、熟悉网络安全设备，如CISCO、 华为、深信服、帕拉迪等设备调试；
3、具备优秀的计算机软、硬件知识，能够快速判断软、硬件故障，并且能够指导用户使用主流软、硬件；
4、具备网络基础知识，对相关网络设备及综合布线有一定了解；
5、良好的沟通、协调能力，良好的团队合作精神、服务意识和工作主动性。"
网络管理员,数据中心网络,7-12K,深圳,凯迪海运（深圳）有限公司,"网络故障排查,桌面运维",1-3年,社招,数据中心网络,2023/1/13,"岗位职责：
1.电脑及办公设备等硬件的登记及日常维护
2.常用办公软件的维护及规范
3.机房及服务器的常规管理；
4.EXCEL数据的简单统计
任职要求：
1. 熟悉计算机软硬件
2. 良好的团队精神及协作能力
3. 逻辑思维清晰，责任心强
薪酬福利：
1、同行业高无责任底薪；
2、同行业高提成比率；
3、各岗位均享有绩效奖；
4、每年高额年限加薪；
5、人才定向培训或留学计划；
6、年度国内或跨国旅游；
7、传统节日福利；
8、个人生日礼物，红白喜事专用礼金；
9、高品质工作环境配置；
10、完善的培养机制与晋升通道；
11、人性化的个人休假以及病产假关怀探视；
12、丰富的员工活动与专业的技能竞赛。
**凯迪集团当前已成为全球拼箱行业最优秀品牌之一，其品牌优势将为个人职业生涯发展带来公平广阔的晋升空间，与众不同的团队正在诚邀与众不同的你**"
网络工程师,数据中心网络,9-12K,北京,北京极密科技有限责任公司,"VPN,加密机,证书管理",1-3年,社招,数据中心网络,2023/1/13,"职位是驻场运维，经验优秀者可以工资可以谈
六日休，节假日休，五险一金，年终奖、补充医疗，意外险、补助
一、招聘要求：
          1、学历：大专以上，工作经验 3年及以上
2.从事驻场工作，有网络及安全产品运维工作经验优先考虑，
          3、工作地点：银行数据中心金地威新国际中心北区A座
          4、工作内容：ssl VPN 防火墙策略管理平台 type交换机 Secone  动态口令认证 堡垒机等运维
          5，工作地点：大兴区金地威新国际中心北区"
网络工程师,数据中心网络,11-22K,东莞,上海华为技术有限公司,"网络工程师证,CCIE证书,CCNP证书,网络设备,网络安全,交换机配置,路由器配置,网络规划设计",3-5年,社招,数据中心网络,2023/1/13,"一、岗位职责：
1.负责企业客户的重点网络维护与重大项目交付，整体牵头负责行业的技术问题处理，售前测试支持，重大项目交付；
2.日常技术工作，包括客户交付方案规划、详细设计，交付规范，现网的日常巡检、重大变更、问题管理、风险管理、方案交流评审、应急演练支持、客户日维指导等维护工作。
3.作为行业技术负责人，带领合作伙伴制定团队的日常技术管理，保障客户满意度。"
网络工程师,数据中心网络,10-14K,郑州,广州汇智通信技术有限公司,"Ansible,Zabbix/Prometheus,网络建设/系统集成经验,网络运维经验,网络安全相关经验,HCNA/HCNP,CCIE,HCIE",1-3年,社招,数据中心网络,2023/1/13,"公司致力于为政府单位提供技术服务，帮助客户搭建系统并提供现场运维支撑，系统所运用的软件，是公司自研产品。
一、岗位职责：
1.负责河南大数据系统业务、网络实施交付及运维等相关工作；
2.负责河南大数据系统网络安全保障、等保等相关工作。
二、岗位需求：
1、计算机相关专业本科以上学历，1-3年工作经验；
2、熟练掌握华三、华为和锐捷等主流网络设备使用配置，具备规划、构建、管理和维护网络的能力；
3、熟练掌握网络安全设备的配置、故障排除、策略变更等常见运维操作（如防火墙、入侵防御和入侵检测、抗DDOS、WAF等设备）；
4、熟悉使用windows、linux等主流操作系统，具备服务器安装配置、排查故障能力； 
5、掌握一定的网络安全攻防理论，具有CISP和CISSP相关认证者优先。
6、具有CCIE/HCIE等相关认证者优先。
三、公司福利：
1、全年年收入约14.5个月工资，另外约有1.2万左右的现金福利;
2、六险一金，员工年度健康福利体检；其中住房公积金按照月度工资总额的12%购买；
3、各类过节福利、节日礼品、生日礼品、慰问品等。"
网络工程师,数据中心网络,2-4K,临汾,临汾市至道科技有限公司,计算机相关专业,经验不限,社招,数据中心网络,2023/1/13,"鼓楼南中大街
经验不限
中专/大专
2k-4k"
网络工程师,数据中心网络,3-5K,西安,西安裕辰电子科技有限公司,"网络,IT支持,运维",1-3年,社招,数据中心网络,2023/1/13,"1、负责公司网络系统的日常配置变更、故障排查、性能优化，应急处置等工作； 
2、配合完成公司基础设施、主机、存储等系统运行维护工作； 
3、配合公司信息系统桌面支持工作。 
任职要求： 
1、计算机相关专业，本科2年及以上相关工作经验
 2、工作认真、仔细，有强烈的责任感和良好的沟通能力。"
网络工程师,数据中心网络,9-13K,北京,北京指南针科技发展股份有限公司,故障处理,经验不限,社招,数据中心网络,2023/1/13,"岗位职责：
1.	负责弱电相关的管理与维护工作。
2.	负责公司网络相关的日常管理、调试、配置、故障处理等工作。
3.	负责与网络相关的规划、升级、编写实施手册等，参与运维知识库的维护。
4.	参与机房管理及系统硬件相关的工作;
5.	负责公司网络安全等相关工作。
6.	负责监控、及监控故障处理。
7.	处理部门主管安排的与IT相关的事宜。
任职要求：
1.统招本科学历及以上，计算机相关专业； 
2.熟悉Linux/Windows系统及相关软件，掌握计算机相关基础知识；
3.熟悉TCP/IP原理，掌握基础网络知识；
4.工作认真负责；
5.沟通能力良好，吃苦耐劳，对工作积极主动"
网络工程师,数据中心网络,4-8K,濮阳,濮阳市睿易电子科技有限公司,"交换机配置,网络规划设计,运维通信资格证书,网络工程师证,Linux",3-5年,社招,数据中心网络,2023/1/13,"职位详情
交换机配置 路由器配置 网络规划设计
 
岗位职责
1.精通锐捷,华三,华为全系列产品2.有锐捷,华为 SE / NP 者优先录用
3.负责主流网络设备的安装、调试、运维、运维4.负责公司内部及渠道客户的技术培训
任职要求:
1、大专学历及以上,计算机相关专业;3年以上相关工作经验
2、精通服务器,数据库及主流路由器、交换机的配置管理;
3、了解网络、综合布线、监控、广播等弱电工程"
网络工程师,数据中心网络,4-5K,巴音郭楞蒙古自治州,新疆华远同创科技有限公司,运维工程师,5-10年,社招,数据中心网络,2023/1/13,计算机系统集成策划和运维
网络技术员,数据中心网络,2-3K,长沙,长沙音浪网吧有限公司,"交换机配置,路由器配置",1-3年,社招,数据中心网络,2023/1/13,1.网吧收银员。2，8小时制。3 ，工资2500到3000。
